File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
6abe5e40-8775-4c31-9924-693b93200c51	742b41f9-faca-4bad-a2a5-5d40b8bf06ce.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2563	TCGA-06-2563-01A	Primary Tumor
69595b5c-5d7b-416b-aa98-b2218bbe5d7b	76c6e110-9a94-4fcf-a534-a21ba4698f86.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0138	TCGA-06-0138-01A	Primary Tumor
a3a2f30a-46d8-41d1-9f7e-046d7d416383	bdba7172-5280-41f6-8082-dbf8983c4089.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2570	TCGA-06-2570-01A	Primary Tumor
1ea0d15c-4030-4699-b57a-71b9652d2f27	effc6b43-7853-4b65-b6a1-265ea15f2846.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-15-1444	TCGA-15-1444-01A	Primary Tumor
e10c4bd5-a45b-4841-bed1-5b24a85f6e91	681955cd-356d-4e64-924b-b0381e3c12bc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-4097	TCGA-41-4097-01A	Primary Tumor
07b21ab7-9c14-4bf2-b692-3449e7c8daf0	b004e38d-f48c-49f9-a027-4a702fbaf107.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-4213	TCGA-32-4213-01A	Primary Tumor
cffb191b-6924-4843-968f-a3a5a888ef20	8af78255-e426-4a5d-a997-84946f5e459c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2562	TCGA-06-2562-01A	Primary Tumor
558c4654-1be9-4eb2-9322-af29c48035ad	026527d4-007c-4c4e-9bd5-855c44bbe7b0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0681	TCGA-06-0681-11A	Solid Tissue Normal
31d548ab-7fa7-4646-9def-d3fa5532d88b	cd925805-378c-4070-a7f3-ba8084efd836.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0878	TCGA-06-0878-01A	Primary Tumor
f668fc27-d2f5-488b-904e-ec6de98fb813	02d43414-c8c9-42d3-8009-f9fb164dc8e0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-15-0742	TCGA-15-0742-01A	Primary Tumor
5278a216-f2e3-444b-9ac8-31c8c46c88f4	502fc9a8-6409-4b7a-a0f8-abed308ce84a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4929	TCGA-76-4929-01A	Primary Tumor
f999b8b6-d912-4ec8-900b-3b327dc22f75	68fe871b-c631-469e-87a2-26130f416446.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5418	TCGA-06-5418-01A	Primary Tumor
