File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
41f628ef-e7ef-40f2-8e03-d17e8b5e492e	c904d92e-b3bb-402c-ae37-fea2b8328970.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0G3	TCGA-A5-A0G3-01A	Primary Tumor
5a9ae12a-de42-4bf1-b614-e893a9cc60ee	f0635afd-c734-4171-a687-8e40ba01d53e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A72D	TCGA-EY-A72D-01A	Primary Tumor
c4eb40e1-89e1-4e8a-9740-b50c173c86c5	798607d9-d840-4be5-aac0-765aa9a97913.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LJ	TCGA-AP-A0LJ-01A	Primary Tumor
b5c0ccde-894c-421a-8554-6e9d0db5a29b	e9f65d45-a80f-41fa-b17a-bd53703c9b6a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A3LP	TCGA-A5-A3LP-01A	Primary Tumor
7d0c1f0a-20bb-405d-b063-e7b80e0bc8ce	e40a49a6-a4e9-4552-b78b-27c85d95c1a7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M9	TCGA-BG-A0M9-01A	Primary Tumor
f64e4478-85da-4082-8be9-7e1171142d46	8adf8d6d-df8f-4bdb-8999-a25b9d9dea39.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A1E0	TCGA-AP-A1E0-01A	Primary Tumor
f45e8c1e-eb45-4590-b057-c53d752d16e5	19229bc0-4bc2-44e8-a961-bd1eefe354de.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A18C	TCGA-BG-A18C-01A	Primary Tumor
a5e72a6d-7893-4a2f-bc0d-db7edd61bfc9	67cfe653-e458-44cc-aa05-3e10e305b168.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W4	TCGA-KP-A3W4-01A	Primary Tumor
23d35e25-dd00-4262-9dab-1cc4c0cf754e	dc396277-cc20-4077-8ce7-229a61a92bd6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01A	Primary Tumor
7380bf12-eb49-4a92-89cd-ec436cc40afe	302d3923-3985-4669-b68a-2d51d508bb8d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KZ	TCGA-DF-A2KZ-01A	Primary Tumor
c8de697b-0d44-4c9f-9271-f3a0f863bb7b	b4c40df7-e459-47d5-8a3a-a46573650d51.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GM	TCGA-EY-A1GM-01A	Primary Tumor
f00aea62-94eb-4d65-b28b-f4bad86154c2	7afccfe4-4245-4f6c-9a56-b1ded4af45a3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0KB	TCGA-B5-A0KB-01B	Primary Tumor
19bd2173-2e51-485e-9820-f469628fe184	951db72b-e8ae-45bb-9a2b-3ba452b9e111.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-WP-A9GB	TCGA-WP-A9GB-01A	Primary Tumor
f068b5b5-abca-45eb-9a2d-27ddd7781cd7	9882f530-c5b1-4306-ac6e-aafe915ac56f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A3EW	TCGA-BG-A3EW-11A	Solid Tissue Normal
7e3fd3d2-e144-4d44-ada9-5e7cde52074f	3b76359a-6260-4248-9440-7c09d7bc6254.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A23M	TCGA-AJ-A23M-01A	Primary Tumor
dd15509f-d674-4e73-b83a-8b8c1a5f3761	9b8e7043-9daf-4969-b13e-93f29b8f4b9a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A1Y5	TCGA-EO-A1Y5-01A	Primary Tumor
cb9f351a-0c0a-4209-acd3-f14fac7ed0e5	3935d0b9-f79a-440e-abc3-d39a8ec88f11.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CF	TCGA-AX-A1CF-11A	Solid Tissue Normal
d439cc58-4086-4893-be9e-810b1cdecb3a	ea77fe52-24ab-4bb7-88ac-8fa54af8d01c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M3	TCGA-BG-A0M3-01A	Primary Tumor
7ecc75e9-41c0-4ec7-96a8-65a92bf53cce	45b3cbd9-b757-42bb-9230-e55ef6041761.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A0ZU	TCGA-D1-A0ZU-01A	Primary Tumor
969b1c04-85a6-4ace-a732-b267e0908692	758b4472-0993-4e40-b3f0-36c1e9e86994.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M7	TCGA-BG-A0M7-01A	Primary Tumor
ab7c859d-f6e0-4a3c-938b-a0538b126bd8	0e92cbf2-ac17-4227-a54d-1c8877b2db8f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VX	TCGA-BG-A0VX-01A	Primary Tumor
11345413-daec-411e-b2b0-e4ae601ded58	3709268e-3ae2-457b-b166-c1d19bcea7a3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0R7	TCGA-A5-A0R7-01A	Primary Tumor
2ef3833c-cdb1-47c0-bb51-2634a773cc86	0362fa45-2de2-4d3a-a8bc-a0e3bd23c939.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H8	TCGA-AX-A2H8-11A	Solid Tissue Normal
cdec9313-d3bf-492d-9ead-86de702bc9cc	33eb8dac-67ee-4ab4-bf70-e81dbec1bf29.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QF-A5YS	TCGA-QF-A5YS-01A	Primary Tumor
efc37849-e025-495d-8595-663f7e575bee	70f03be4-71a2-4c45-9ada-c1343d2527f0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3FZ	TCGA-AX-A3FZ-01A	Primary Tumor
54405551-0f35-42b2-8d5e-89d0143b3358	ccdfb795-0b81-4050-b83e-cef9caf05713.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H5	TCGA-AX-A2H5-01A	Primary Tumor
efc6dc93-50c9-4470-b2a9-bbcf4b33204d	ae59fbb0-6b6f-4437-882f-060caa098deb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3OL	TCGA-AJ-A3OL-01A	Primary Tumor
18a80d27-6068-44e8-bf8d-e07fd8c871d6	0dd129d5-46d3-4229-b16e-c6a1e92b42e4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FA	TCGA-B5-A3FA-01A	Primary Tumor
d1d871b2-d2d3-4c74-9850-9a0c4221d4a4	cf7616fa-d5c6-4430-b644-aaa63bbf2704.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-SL-A6JA	TCGA-SL-A6JA-01A	Primary Tumor
13f999f3-8311-48f8-9950-9ab7b57c23bf	f92d0fd3-73a5-40bf-b221-91af5ca52b1a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3L0	TCGA-EO-A3L0-01A	Primary Tumor
f08f6d1c-a80e-4170-b062-2f527765b08f	78bab4b6-28ea-4933-b488-295f8ff3ce58.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2F4	TCGA-FI-A2F4-01A	Primary Tumor
36387f2e-0b9d-47e3-95b3-f75d57ea245c	6613cf15-369a-427a-85eb-485b16916806.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QO	TCGA-AJ-A2QO-01A	Primary Tumor
6f2833f7-d319-4f6a-87f3-9ad3a84a3354	de7ba496-046d-48ee-a24a-10e43a126de3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A1Y8	TCGA-EO-A1Y8-01A	Primary Tumor
978ce3b0-e37f-4a77-bac8-f57fa21d4d04	de5213cf-c59a-4c75-910b-927029383c2b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A8CV	TCGA-AJ-A8CV-01A	Primary Tumor
3aa77df8-733d-4646-b518-b429c10c348d	22bdcfae-7b41-434f-81e0-3867cd30b3c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GU	TCGA-EY-A1GU-01A	Primary Tumor
52e562d9-2368-41ab-8605-2d23369be500	580e6dcf-235d-4629-9d70-91bc86795b26.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A05A	TCGA-AP-A05A-01A	Primary Tumor
2d72b48f-338f-49ab-b10d-c290163b57ea	773ee6c9-89ca-46f2-a9b9-8a3773bcc4cc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GI	TCGA-A5-A0GI-01A	Primary Tumor
048b2970-a98e-40f2-b4aa-4252a18ec298	6bfd36c9-7c8c-40ad-9888-e3986d80f357.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A0IZ	TCGA-AX-A0IZ-01A	Primary Tumor
0c3d4797-ad41-48f0-b998-44f95beaa855	64c53ed9-c688-47fd-a5c7-0b2ece45f68e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0K6	TCGA-B5-A0K6-01A	Primary Tumor
131ac913-a57f-4c5e-879f-4dd8ce01b782	9106b138-472d-4fa5-a1c7-ca09fe73774a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GG	TCGA-A5-A0GG-01A	Primary Tumor
d95877b3-4569-449c-8979-cbdd8d103dbc	26a30920-d41b-4400-ae17-a6d290ccbf76.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MI	TCGA-BG-A0MI-01A	Primary Tumor
aabc1dc0-8fb5-4cd8-89b4-b30778bac27e	6b0cf425-7863-4edd-bc2d-0a05dfc7fc75.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-SJ-A6ZI	TCGA-SJ-A6ZI-01A	Primary Tumor
5106bdf1-1a63-4cc7-9221-3bd3668a38a3	11c0bd94-1621-4d51-8886-ccd77f6c04c3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W1	TCGA-KP-A3W1-01A	Primary Tumor
9941bb17-d184-4444-b4c4-70b9e25da4c4	6764419f-5645-4106-b155-b1525a2c6b42.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3EJ	TCGA-AJ-A3EJ-01A	Primary Tumor
e45c9dfa-efd2-41e4-8b57-f5b302d6c8a9	eb8067e5-1e8b-4994-9a28-f512c20502d4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3IA	TCGA-AJ-A3IA-01A	Primary Tumor
ae07a413-3a5a-423a-bb5a-20a07fc6d0b9	9fa9c576-3593-43e4-b0c6-102fcb9c0774.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FB	TCGA-B5-A3FB-01A	Primary Tumor
960dea5e-bdb9-48b4-ad1e-9c8dc01e7d0e	448111f8-187f-47b3-8198-94d351253cf0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GR	TCGA-A5-A0GR-01A	Primary Tumor
59347779-3cdd-4a04-bf7c-b9d4922151f7	6aced1e7-3d02-4fbf-8209-12406dcfd20f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A4ZD	TCGA-BK-A4ZD-11A	Solid Tissue Normal
989231f0-c8bb-4b02-984c-a6a45a20d7a5	33a9aa63-b07f-4da6-a95d-e838c112f17e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CC	TCGA-BK-A0CC-01A	Primary Tumor
23cffb86-6d9c-4c31-a25c-1dd55d6394cd	d8219bec-aec9-4cc3-8864-be208897fdd1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UL	TCGA-BS-A0UL-01A	Primary Tumor
a87e174e-3d46-43d5-a43e-8a3522e9d391	e0320565-92ec-4cb0-a70d-043ff60fb7fc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TD	TCGA-BS-A0TD-01A	Primary Tumor
439982cb-2371-4ecb-8e3b-efb9bf8dc9b8	2bbba516-be54-4391-b029-f73657997e02.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NY	TCGA-D1-A1NY-01A	Primary Tumor
808c70fb-1d07-4ae8-86cb-77e456cbcfe1	6d60eab2-3b0a-4c35-9fc2-f4c8b7c5b894.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3GI	TCGA-AX-A3GI-01A	Primary Tumor
f7b1dcfd-1cb8-4e03-8c23-cab7beb38888	bdc49eae-31d4-425b-b7d1-49f1cf14df44.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MZ	TCGA-B5-A1MZ-01A	Primary Tumor
0a4d509b-2545-4ca1-9573-66d280ee9515	3949d143-ea2f-49b8-a003-5e49d06fde1a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1N2	TCGA-B5-A1N2-01A	Primary Tumor
e381ac7f-46b4-419a-86cf-73d6e858807e	0011596d-cfa3-48f7-b182-b1e5765209fc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A1NW	TCGA-D1-A1NW-01A	Primary Tumor
da9b145b-3276-42b6-a497-cbf5352507c2	6d7f5731-e599-4e3f-b80b-1f0ac2f68111.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0C9	TCGA-BK-A0C9-01A	Primary Tumor
aee601e0-73f6-4250-bfd3-c3c28f68b0ab	0e11a8a9-81a9-44a2-95ee-a062750ee9ae.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A22U	TCGA-EO-A22U-01A	Primary Tumor
1193aac3-a2a9-425b-8ab2-9deab7e74e74	d43d8f86-1c94-4058-9569-f15023068ff3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06J	TCGA-AX-A06J-01A	Primary Tumor
5dd2eb6e-29f1-45d3-9489-28b181438fd7	d0ea92d0-3da9-4bc9-afec-4e2971fb047b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A1OJ	TCGA-A5-A1OJ-01A	Primary Tumor
4cee7895-a0e3-4b14-9212-d0aad28e18a4	bc5738b1-7d71-4c40-969f-68616ed01345.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A051	TCGA-AP-A051-01A	Primary Tumor
7f8fda48-24e3-4a8e-9fa6-dcf6719e49cf	df02af7a-ae3a-4836-848c-8c2957c51dfa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11E	TCGA-B5-A11E-01A	Primary Tumor
2646c426-fa11-4342-9ee9-1d9fe9f379a4	7a5aed1d-3dcd-408e-bb86-a0c5a2dbb0af.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GX	TCGA-EY-A1GX-01A	Primary Tumor
15ab74bf-898b-44de-9240-ca6858a3dc78	65315477-9c5f-4e48-baaf-67027c502f15.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A18A	TCGA-BG-A18A-01A	Primary Tumor
d524c764-de58-495b-8dd4-d72dd86dc626	393232a1-d0de-40a1-9e75-24b22e1356ad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A13C	TCGA-BK-A13C-01A	Primary Tumor
30224803-edc1-47ab-b1be-881d1379f328	a1f556b4-541c-418c-a0c1-6f33216702d8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JV	TCGA-B5-A0JV-01A	Primary Tumor
b0f9b72b-d64d-41f8-9cab-b201a3dc4dce	c8fd69b8-365d-4802-aed6-619956545feb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GJ	TCGA-A5-A0GJ-01A	Primary Tumor
f8985d0b-d352-49b9-9bb5-6c0b58e4d2e3	3b650844-9475-45c2-932d-6804ab8ea2ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A15X	TCGA-D1-A15X-01A	Primary Tumor
03f168e7-5508-4117-add6-e8e1c0f3966a	3f4ffd99-d1b2-4f56-8ba8-071f59503c8a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0RA	TCGA-A5-A0RA-01A	Primary Tumor
13560de5-f020-49c0-aa82-2df9b228eb4b	6698a82c-ebeb-406f-bc7a-5afa09b29e11.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D2	TCGA-FI-A2D2-01A	Primary Tumor
b211de16-6fa3-40e0-8200-b41da3d6e544	e03c58cc-b1d3-4935-87b5-92dea1ce86f5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A1OF	TCGA-A5-A1OF-01A	Primary Tumor
2c2a78d4-8441-4c3b-82df-d9571dff5964	1ace5c51-6a84-4e61-92c1-b7a846a4bfa6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11W	TCGA-B5-A11W-01A	Primary Tumor
2862db86-0f4d-4741-ae29-e5d61d6a810b	dd337cd0-fa4b-4a16-a7bb-5301a0dba980.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2HH	TCGA-AX-A2HH-01A	Primary Tumor
6ef31911-1494-4080-bb31-0128207a4e78	0d8cefef-c6ce-4483-9a6d-8ba42febce4d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A2K7	TCGA-A5-A2K7-01A	Primary Tumor
